MUT 403||Türkçe|2|3|Yok|Yok|Bendirin anatomik yapısı. Projelendirilmesi ve şablonlarının hazırlanması. Kullanılan malzeme, araç ve gereçlerin tanıtımı. Yapım aşamaları. Üst yüzey işlemleri ve cilâ. Reglaj uygulamaları.
MUT 404||Türkçe|2|3|Yok|Yok|Karadeniz kemençesinin projelendirilmesi. Karadeniz kemençesi yapımında kullanılacak malzemelerin ve aletlerin tanıtımı. Karadeniz kemençesi yapım aşamaları.
MUT 411||Türkçe|3|6|Yok|Yok|Kanunun anatomik yapısı. Projelendirilmesi ve şablonlarının hazırlanması. Yapımında kullanılan malzemelerin, araç ve gereçlerin tanıtımı. Ses kutusunun yapımı.
MUT 412||Türkçe|3|6|Yok|Yok|Mandal tahtası ve tel ayıracağının yapımı. Eşik yapımı. Üst yüzey işlemleri ve cila. Mandal çakımı. Reglaj uygulamaları.
MUT 413||Türkçe|2|3|Yok|Yok|Kudüm’ün projelendirilmesi. Kullanılacak malzemelerin ve aletlerin tanıtımı. Çalgının yapımı ile ilgili bilgiler.
MUT 414||Türkçe|2|3|Yok|Yok|Rebabın anatomik yapısı. Rebap çalgısının projelendirilmesi. Rebap çalgısının şablonlarının hazırlanması. Rebap yapımında kullanılan malzemelerin ve aletlerin tanıtımı. Rebap çalgısının yapım aşamaları. Rebap çalgısının üst yüzey işlemleri. Rebap çalgısının icra edilebilecek duruma getirilmesi-Reglaj
MUT 423||Türkçe|2|3|Yok|Yok|Davulun anatomik yapısı. Projelendirilmesi ve şablonlarının hazırlanması. Kullanılan malzeme, araç ve gereçlerin tanıtımı. Yapım aşamaları. Üst yüzey işlemleri ve cilâ. Reglaj uygulamaları.
MUT 433||Türkçe|2|3|Yok|Yok|Defin anatomik yapısı. Projelendirilmesi ve şablonlarının hazırlanması. Kullanılan malzeme, araç ve gereçlerin tanıtımı. Yapım aşamaları. Üst yüzey işlemleri ve cilâ. Reglaj uygulamaları.
MUT 434||Türkçe|2|3|Yok|Yok|Dombra anatomik yapısı. Dombra çalgısının projelendirilmesi. Dombra çalgısının şablonlarının hazırlanması. Dombrada kullanılan malzemelerin ve aletlerin tanıtımı. Dombra çalgısının yapım aşamaları. Dombra çalgısının üst yüzey işlemleri. Reglaj
MUT 436|Piyano Bakım ve Onarım Bilgisi|Türkçe|2|5|Yok|Yok|Piyano ve parçalarının tanıtılması. Mekanizma bakımı ve onarımı. Tel ve akort çivisi değişimi. Reglaj. Ses tablosu onarımı. Pedal sistemlerinin tamiri. Boya ve cila. Konsol ve Kuyruklu piyanoda, mekanizmanın periodik bakım ve onarımı. Mekanik ayarların yapılması. Bas tellerin imali ve tel değişimi. Piyano akordu.
MUT 441||Türkçe|3|6|Yok|Yok|Mastering teknikleri, mastering spektrum ve dinamik işleyicileri, kompresyon teknikleri, ekolayzer kullanımı, limiting, sayısal ve analog işleme teknikleri, farklı estetiklerde mastering değerlendirmesi ve uygulaması, ses restorasyonu, sayısal dağıtım formatları.
MUT 443||Türkçe|2|3|Yok|Yok|Nakkarenin projelendirilmesi. Kullanılacak malzemelerin ve aletlerin tanıtımı. Çalgının yapımı ile ilgili bilgiler.
MUT 444||Türkçe|2|3|Yok|Yok|Çenk hakkında tanıtıcı bilgiler ve örnek çalgıları gösterilmesi. Çenk’in projelendirilmesi. Çenk yapımında kullanılan alet ve malzemelerin tanıtımı. Gövde yapımında kullanılan yöntemler. Ses deliklerinin hesaplanması. Perdelerin açılması hakkında bilgiler. Çenk’in akordu.
MUT 448|Prodüksiyon Teknikleri|Türkçe|3|6|Yok|Yok|Prodüksiyon tekniklerinin incelenmesi ve uygulanması, kayıt, edit ve ses düzenleme, miksaj ve mastering aşamaları, aşamaların birbirleriyle olan ilişkilerini incelemek, dünya çapında başarılı prodüksiyonların analizi.
MUT 451||Türkçe|2|3|Yok|Yok|Sahne, balo ve toplantı salonu, konser salonu, stadyum ve açık hava gibi yerlerde teknik cihazların ne şekilde düzenlendiği, kayıtların ne şekilde yapıldığı, televizyon stüdyoları, büyük orkestralar için sahne kayıt tasarımları.
MUT 452||Türkçe|2|5|Yok|Yok|Elektronik müzik tarihi, Max/MSP yazılımı ve kodlama, Metasynth yazılımı ve kodlama, kodlama kullanılarak müzik üretim tekniklerinin incelenmesi, örnek müzik yaratımları.
MUT 453||Türkçe|2|3|Yok|Yok|Ksilofonun projelendirilmesi. Kullanılacak malzemelerin ve aletlerin tanıtımı. Çalgının yapımı ile ilgili bilgiler.
MUT 454||Türkçe|2|3|Yok|Yok|Santur hakkında tanıtıcı bilgiler ve örnek çalgıları gösterilmesi. Santurun projelendirilmesi. Kullanılan alet ve malzemelerin tanıtımı. Gövde yapımında kullanılan yöntemler. Santurun akordu.
MUT 455|Çalgı Teknik Resmi II|Türkçe|2|3|Yok|Yok|Çalgı yapımında teknik resmin önemi ve standart kavramı ile çizim araç ve gereçlerinin tanıtılması. Geometrik çizimler, çizgiler ve anlamları ile teknik yazı. Ölçülendirmenin esasları. İzdüşüm, görünüşler ve kesit görünüşler. Perspektif resimler. Çalgı bölümlerinin çizimi ve son resimleri.
MUT 461||Türkçe|2|3|Yok|Yok|Psikoakustik kavramlar, ses ile ilgili fiziksel büyüklüklerin ölçümleri, canlı ses donatımlarında kullanılan mikrofon tipleri, P.A. sistemler, konser mikserleri ve özellikleri, monitör sistemleri, kullanılan amplifikatörler ve türleri.
MUT 463|Serbest Proje Çalışması III|Türkçe|3|5|Yok|Yok|Basılı makaleler veya lisansüstü tez çalışmaları üzerinde okuma,Tartışma, analiz ve kritik. Günümüz İnternet kaynakları, multimedyaKaynakları, ses kayıtları ve basılı yayınlar üzerinde analiz ve tartışma.Hazırlanmış ödev yazılarının stilleri ve içerikleri ile ilgili olarakDanışman ile çalışma.
MUT 464||Türkçe|2|3|Yok|Yok|Yaylı Tanburun anatomik yapısı. Projelendirilmesi ve şablonlarının hazırlanması. Yapımında kullanılan malzemelerin, araç ve gereçlerin tanıtımı. Çalgının yapım aşamaları. Üst yüzey işlemleri ve cila. Reglaj uygulamaları.
MUT 465|Çalgı Restorasyonu|Türkçe|2|5|Yok|Yok|Çalgılarda restorasyonun önemi. Restorasyonda kullanılan malzemeler. Uygulanan yöntemler. Yaylı mızraplı, nefesli, vurmalı ve tuşlu çalgılarda restorasyon yöntemleri.
MUT 474||Türkçe|2|3|Yok|Yok|Müzik seslerinin algılanması, perde algılanması, tını algılanması, müzik seslerinin tanıtılması, solo olarak icra edilmiş kayıtların dinletilmesi.
MUT 486|Serbest Proje Çalışması IV|Türkçe|3|5|Yok|Yok|Basılı makaleler veya lisansüstü tez çalışmaları üzerinde okuma,Tartışma, analiz ve kritik. Günümüz İnternet kaynakları, multimedyaKaynakları, ses kayıtları ve basılı yayınlar üzerinde analiz ve tartışma.Hazırlanmış ödev yazılarının stilleri ve içerikleri ile ilgili olarakDanışman ile çalışma.
MUT 490|Bilgisayar Destekli Mesleki Resim II|Türkçe|2|3|Yok|Yok|Autocad programını bilgisayara kurma. Programı tanıtma. Fonksiyon tuşlarını tanıma. Yazma becerisi. Ölçümlendirme. Çalgıların önden,üstten ve yandan görünüşlerin çizimi.
MUT 492|Bitirme Çalışması|Türkçe|3|7|Yok Diğer Şartlar|4.Sınıf |Konu başlığının oluşturulması, konunun amaç, kapsam ve yöntemlerinin belirlenmesi,konu başlığı çerçevesindeki bilgi kaynaklarına ulaşma, Bitirme Çalışması içerikplanlamasının oluşturulması, bölüm başlıklarına göre alt konu başlıklarınınoluşturulması, bilgilerin sınıflandırılması, projenin hazırlanması, bilgilerin işlenme veyorumlanması, sonucun oluşturulması.
MUZ 101E|Music History I|İngilizce|2|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 101||Türkçe|2|4|Yok|Yok|Eski çağ medeniyetlerinde müzik kültürü. Mezopotamya ve Anadolu’da müzik kültürü. Çin, Japon, Hint, Tibet kültüründe müzik, müzikle ilgili ikonografik kaynaklar ve çalgılar. Sümer, Babil, Asur, Fenike, Hitit, Firig, Urartu, Mısır, İbrani ve Arap kültüründe müzik, müzikle ilgili ikonografik kaynaklar ve çalgılar. Antik Yunan ve Roma döneminde müzik kültürü, müzik teorisi çalışmaları, müzikle ilgili ikonografik kaynaklar ve çalgılar. Orta Asya Türk Devletlerinde müzik kültürü. Hunlar, Göktürkler ve Uygurlar’da müzik kültürü, müzikle ilgili ikonografik kaynaklar ve çalgılar. Müziğin tarihsel gelişimi ve medeniyetler arasındaki müziksel etkileşimin değerlendirilmesi.
MUZ 102E|Müzik Tarihi II|İngilizce|2|3|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 102||Türkçe|2|3|Yok|Yok|Orta çağ Avrupa’sında sosyal ve kültürel hayatın değerlendirilmesi ve müzik. Müziğin kilisedeki gelişimi. Formlar. Kilise modları. Bizans müzik kültürü ve echoes anlayışı. Ortaçağ saz şairleri: Trubadurlar. Ortaçağ tiyatrosu ve müziğin tiyatrodaki işlevi. Ortaçağ çalgıları ve müzik teorisi çalışmaları. Notre Dame Okulu ve Ars Nova Akımı. Rönesans döneminde Avrupa’da sosyal ve kültürel hayatın değerlendirilmesi ve müzik. Rönesans dönemi müzik yazısı, çalgılar ve formlar. Rönesans dönemi bestecileri ve eserlerinin değerlendirilmesi. Rönesans dönemi müzik teorisi çalışmalarının incelenmesi. Müziğin tarihsel gelişimi ve medeniyetler arası müziğin etkileşimi üzerine değerlendirme.
MUZ 1115|Müzik Tarihi I|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 1116|Müzik Tarihi II|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 1117|Eski Türkçe Osmanlıca I|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 1118|Eski Türkçe Osmanlıca II|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 1119E|Müzikolojiye Giriş|İngilizce|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 111E|Müzikte Araştırma Yönt. Giriş|İngilizce|2.5|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 111||Türkçe|2.5|4|Yok|Yok|Müzik araştırmasında kullanılacak temel kaynaklar ve araştırma yöntemleri. Bibliyografyalar, müzik sözlükleri, ansiklopediler, süreli yayınlar, elektronik kaynaklar, el yazmaları. Araştırma planı hazırlamak. Niceliksel ve niteliksel araştırma yöntemleri. Alan araştırması. Eleştiri yazısı yazmak. Alıntılama teknikleri.
MUZ 1121|Piyano I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 1122|Piyano II|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 112E|Müzikolojiye Giriş|İngilizce|3|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 112|Müzikolojiye Giriş|Türkçe|3|4|Yok|Yok|Müzikolojinin tanımı, kapsamı ve çalışma alanları. İlişkide bulunduğu disiplinler: Din, tıp, fizik, astronomi, matematik, arkeoloji, ikonografi, görsel sanatlar, fizyoloji, pedagoji, felsefe, estetik sosyoloji, antropoloji, hukuk ve psikoloji. Tarihsel müzikoloji ve tarihsel çalışmalar. Pisagor’dan günümüze müzik bilimi çalışmaları ve müzik bilimcileri. Ses sistemleri, teori ve çözümleme çalışmaları. Müzikolojik çalışmalarda metot ve kaynak. Kaynakların değerlendirilmesi. Sistematik müzikoloji çalışmaları. Karşılaştırmalı müzikoloji ve etnomüzikoloji çalışmaları.
MUZ 121||Türkçe|2|3|Yok|Yok|Eski çağ medeniyetlerinde müzik kültürü. Mezopotamya ve Anadolu’da müzik kültürü. Orta çağ, Rönesans, Barok, Klasik ve Romantik dönemde Avrupa’da sosyal ve kültürel hayatın değerlendirilmesi ve müziğin bu dönemdeki konumu hakkında bilgilendirme. Besteciler, çalgılar, müzik form ve türleri, müzik teorisi çalışmaları. Barok dönem bestecileri: Bach, Handel, Telemann, Vivaldi. Klasik dönem bestecileri: Mozart, Beethoven, Haydn. Romantik dönem bestecileri: Weber, Spohr, Schubert, Berlioz. 20. yüzyıl Avrupa’sında sosyal ve kültürel hayatın değerlendirilmesi ve müziğin bu dönemdeki konumu hakkında bilgilendirme. Modernizm ve izlenimcilik akımları ve bu anlayışı benimseyen besteciler: Debussy, M. Ravel. Shöenberg ve 12 ton müziği. Cumhuriyet sonrası Türkiye’de çok sesli müzik.
MUZ 122||Türkçe|2|3|Yok|Yok|Türk-İslam Devletleri’nde müzik kültürü. Safiyyüddin Urmevi ve Abdülkadir Meragi. 15-19. yüzyıl Osmanlı Devleti ve 20. yüzyıl Türkiye’sinde sosyal ve kültürel hayatın değerlendirilmesi ve müziğin bu dönemdeki konumu hakkında bilgilendirme. Besteciler, icracılar, müzik teorisi çalışmaları, müzik yazıları, müzikal form ve türler. 20. yüzyıl müzikologları ve yaptıkları çalışmalar. Cumhuriyet ve Batılılaşma hareketlerinin müzik teorisi üzerindeki etkileri.
MUZ 1311|Piyano I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 1312|Piyano II|Türkçe|1||MUZ 1311 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 1314|Müzikolojiye Giriş|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 1315|Müzikte Araştırma Yönt. Giriş|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 132||Türkçe|2|3|Yok|Yok|Müzikolojinin tanımı, kapsamı ve çalışma alanları. İlişkide bulunduğu disiplinler: Din, tıp, fizik, astronomi, matematik, arkeoloji, ikonografi, görsel sanatlar, fizyoloji, pedagoji, felsefe, estetik sosyoloji, antropoloji, hukuk ve psikoloji. Tarihsel müzikoloji ve tarihsel çalışmalar. Pisagor’dan günümüze müzik bilimi çalışmaları ve müzik bilimcileri. Ses sistemleri, teori ve çözümleme çalışmaları. Müzikolojik çalışmalarda metot ve kaynak. Kaynakların değerlendirilmesi. Sistematik müzikoloji çalışmaları. Karşılaştırmalı müzikoloji ve etnomüzikoloji çalışmaları.
MUZ 201E|Müzik Tarihi III|İngilizce|3|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 201||Türkçe|3|4|Yok|Yok|Orta-Batı Asya Türk Devletlerinde müzik: Karahanlılar, Gazneliler, Büyük Selçuklular ve Anadolu Selçukluları. İslam dünyasında müzik filozofları: El-Kindi, Ihvan-ı Safa, Fârâbi ve İbn-i Sina. Makam müziği teorisi: Safiyyüddin Urmevi ve Abdülkadir Meragi. 15. yüzyılda Osmanlı devletinde sosyal ve kültürel hayatın değerlendirilmesi ve müzik. II. Murat döneminde müzik üzerine yazılan yazma eserler, teorisyenler ve besteciler. 16. yüzyılda Osmanlı devletinde sosyal ve kültürel hayatın değerlendirilmesi ve müzik. II. Beyazıt döneminde müzik üzerine yazılan yazma eserler, teorisyenler ve besteciler. 17. yüzyılda Osmanlı devletinde sosyal ve kültürel hayatın değerlendirilmesi ve müzik. Ali Ufki Bey ve Mecmua-i Saz ü Söz.
MUZ 202E|Müzik Tarihi IV|İngilizce|3|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 202|Müzik Tarihi IV|Türkçe|3|4|Yok|Yok|Barok Dönem. 17. yüzyıl Avrupa’sında sosyal ve kültürel hayatın değerlendirilmesi ve müziğin bu dönemdeki konumu hakkında bilgilendirme. Opera ve Oratoryo. Almanya’da Dini Müzik. 17. yüzyılda çalgıların gelişmesi ve yeni çalgı müziği türleri. J. Sebastian Bach, G. Friedrich Haendel, G. Philippe Telemann, Antonio Vivaldi, J. Philippe Rameau, Domenico Scarlatti.
MUZ 2115|Müzik Tarihi III|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2116|Müzik Tarihi IV|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2117|Osmanlıca Paleografya|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2118|Müzik Paleografyası|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2119|Etnomüzikolojiye Giriş|Türkçe|2||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 211E|Osmanlıca I|İngilizce|2.5|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 211||Türkçe|2.5|4|Yok|Yok|Osmanlıca Alfabe: Elifba. Harflerin başta, ortada ve sondaki şekilleriyle birbirine bağlanma kuralları. Kısa kelimeler ve cümle okumalarına geçiş. Temel Osmanlıca edebi metinleri okuma.
MUZ 2122E|Organolojiye Giriş|İngilizce|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2122|Orgonolojiye Giriş|Türkçe|3||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 212E|Osmanlıca II|İngilizce|2.5|4|MUZ 211 MIN DDveya MUZ 211E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 212|Osmanlıca II|Türkçe|2.5|4|MUZ 211 MIN DDveya MUZ 211E MIN DD|Yok|Osmalıca kelime yapım ekleri. Hece sonunda bulunmayan ekler. Sesli ve sessiz uyumu. Türkçe’ye mahsus kelimelerin Osmanlıca imlası. İsme getirilen ekler. Çokluk ve soru eki. İsim yapma ekleri. Osmanlıca el yazması eserler: temiz ve hattât yazmaları. Osmanlıca el yazması örnekleri okuma: Rika ve tâlik. Temel dilbilgisi kuralları: İsm-i fâil ve İsm-i mefûl
MUZ 221E|Etnomüzikolojiye Giriş|İngilizce|2|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 221||Türkçe|2|4|Yok|Yok|Etnomüzikoloji’nin tanımı, kapsamı, ve çalışma alanları. İlişkide bulunduğu disiplinler: müzik antropolojisi, müzik sosyolojisi, müzik etnolojisi, organoloji, müzik arkeolojisi. Dünyada ve Türkiye’de yapılan etnomüzikolojik çalışmalarının tarihçesi. Kaynak bilgisi. Alan araştırması ve teknolojisi. Transkripsiyon ve çözümleme. Günümüz etnomüzikoloji teorileri.
MUZ 222E|Müzik Paleografyası|İngilizce|2|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 222|Müzik Paleografyası|Türkçe|2|4|Yok|Yok|Müzik yazısı ve tarih içerisinde gelişimi. Farklı uygarlıklardaki müzik yazılarına örnekler. Mezopotamya’da ilk müzik yazısı örnekleri. Eski Yunan ve Bizans’ta müzik yazısı. Günümüz porteli notasının kökenini teşkil eden neumalar. Avrupa’da notasyon. Türk Müziğinde müzik yazıları: Ebced müzik yazısı. Ali Ufkî Notası. Kantemiroğlu müzik yazısı. Hamparsum müzik yazısı. Türk Müziğinde kullanılan porteli batı notası.
MUZ 231||Türkçe|2|3|Yok|Yok|Osmanlıca Alfabe: Elifba. Harflerin başta, ortada ve sondaki şekilleriyle birbirine bağlanma kuralları. Kısa kelimeler ve cümle okumalarına geçiş. Temel Osmanlıca edebi metinleri okuma.
MUZ 232||Türkçe|2|3|MUZ 231 MIN DD|Yok|Osmalıca kelime yapım ekleri. Hece sonunda bulunmayan ekler. Sesli ve sessiz uyumu. Türkçe’ye mahsus kelimelerin Osmanlıca imlası. İsme getirilen ekler. Çokluk ve soru eki. İsim yapma ekleri. Osmanlıca el yazması eserler: temiz ve hattât yazmaları. Osmanlıca el yazması örnekleri okuma: Rika ve tâlik. Temel dilbilgisi kuralları: İsm-i fâil ve İsm-i mefûl
MUZ 2511|Kanun I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2512|Kanun II|Türkçe|1||MUZ 2511 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2513|Tanbur I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2514|Tanbur II|Türkçe|1||MUZ 2513 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2515|Ud I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2516|Ud II|Türkçe|1||MUZ 2515 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2517|Bağlama I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2518|Bağlama II|Türkçe|1||MUZ 2517 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2521|Tar I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2522|Tar II|Türkçe|1||MUZ 2521 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2523|Kemane I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2524|Kemane II|Türkçe|1||MUZ 2523 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2525|Keman I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2526|Keman II|Türkçe|1||MUZ 2525 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2527|Viyola I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2528|Viyola II|Türkçe|1||MUZ 2527 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2531|Viyolonsel I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2532|Viyolonsel II|Türkçe|1||MUZ 2531 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2535|Üç Telli Kemençe I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2536|Üç Telli Kemençe II|Türkçe|1||MUZ 2535 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2537|Dört Telli Kemençe I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2538|Dört Telli Kemençe II|Türkçe|1||MUZ 2537 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2541|Ney I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2542|Ney II|Türkçe|1||MUZ 2541 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2543|Klarnet I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2544|Klarnet II|Türkçe|1||MUZ 2543 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2545|Mey I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2546|Mey II|Türkçe|1||MUZ 2545 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2547|Dilsiz Kaval I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2548|Dilsiz Kaval II|Türkçe|1||MUZ 2547 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2551|Dilli Kaval I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2552|Dilli Kaval II|Türkçe|1||MUZ 2551 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2553|Vurmalı Çalgılar I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2554|Vurmalı Çalgılar II|Türkçe|1||MUZ 2553 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2611|Kanun I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2612|Kanun II|Türkçe|1||MUZ 2611 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2613|Tanbur I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2614|Tanbur II|Türkçe|1||MUZ 2613 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2615|Ud I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2616|Ud II|Türkçe|1||MUZ 2615 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2617|Bağlama I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2618|Bağlama II|Türkçe|1||MUZ 2617 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2621|Tar I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2622|Tar II|Türkçe|1||MUZ 2621 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2623|Kemane I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2624|Kemane II|Türkçe|1||MUZ 2623 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2625|Keman I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2626|Keman II|Türkçe|1||MUZ 2625 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2627|Viyola I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2628|Viyola II|Türkçe|1||MUZ 2627 MIN CC|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
MUZ 2631|Viyolonsel I|Türkçe|1||Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
